age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
8386,42.0,7.0,28.0,Fem,False,4.0,Saudi Arabia,260.0
243,37.0,5.0,15.5,Masc,False,2.0,India,41.0
7268,40.0,2.0,22.0,Masc,False,1.0,Iraq,52.0
5435,51.0,6.0,44.0,Fem,True,4.0,Ukraine,164.0
4437,37.0,3.0,28.0,Fem,False,7.0,Burma,245.0
9684,39.0,6.0,22.0,Fem,False,3.0,Australia,58.0
8106,33.0,6.0,28.0,Fem,True,5.0,Malaysia,219.0
405,37.0,9.0,15.5,Fem,False,5.0,United States,147.0
1442,54.0,6.0,28.0,Fem,True,2.0,Bangladesh,27.0
261,43.0,6.0,57.0,Fem,False,2.0,India,46.0
4406,22.0,5.0,44.0,Fem,False,5.0,Burma,194.0
7633,35.0,7.0,15.5,Fem,False,3.0,Peru,44.0
9533,26.0,6.0,44.0,Fem,False,1.0,Mozambique,66.0
1689,25.0,5.0,42.0,Fem,True,9.0,Russia,87.0
9866,22.0,6.0,10.0,Masc,False,3.0,Taiwan,77.0
1725,41.0,6.0,15.5,Masc,False,2.0,Russia,66.0
8994,40.0,9.0,22.0,Fem,True,4.0,Afghanistan,97.0
4930,39.0,10.0,57.0,Fem,False,4.0,South Korea,110.0
5962,37.0,6.0,10.0,Masc,True,6.0,Kenya,66.0
2496,38.0,7.0,42.0,Fem,False,5.0,Vietnam,96.0
9014,32.0,8.0,44.0,Masc,False,10.0,Yemen,90.0
6904,40.0,3.0,15.5,Masc,False,3.0,Uganda,28.0
6106,31.0,4.0,57.0,Fem,False,4.0,Argentina,224.0
8200,31.0,7.0,57.0,Fem,False,1.0,Saudi Arabia,101.0
340,32.0,7.0,15.5,Fem,True,6.0,India,41.0
2408,44.0,3.0,10.0,Fem,False,6.0,Vietnam,36.0
1601,34.0,5.0,42.0,Fem,False,5.0,Russia,162.0
9864,30.0,8.0,22.0,Fem,True,1.0,Taiwan,129.0
8359,34.0,6.0,44.0,Fem,True,3.0,Saudi Arabia,120.0
5782,24.0,5.0,28.0,Fem,False,1.0,Tanzania,45.0
4576,37.0,7.0,10.0,Fem,False,3.0,Burma,13.0
7971,39.0,5.0,28.0,Fem,True,4.0,Uzbekistan,150.0
3725,51.0,10.0,22.0,Fem,False,4.0,Thailand,105.0
2556,33.0,5.0,42.0,Fem,True,4.0,Vietnam,87.0
2785,42.0,6.0,42.0,Fem,False,9.0,Ethiopia,225.0
1523,39.0,2.0,22.0,Masc,False,4.0,Bangladesh,61.0
7717,25.0,7.0,57.0,Masc,False,4.0,Peru,120.0
2507,30.0,2.0,28.0,Fem,True,3.0,Vietnam,66.0
2831,27.0,7.0,22.0,Fem,False,2.0,Egypt,39.0
1012,52.0,7.0,15.5,Fem,False,1.0,Pakistan,28.0
5280,32.0,5.0,57.0,Masc,True,10.0,Spain,191.0
4895,48.0,7.0,15.5,Fem,False,7.0,South Korea,143.0
1766,41.0,4.0,28.0,Fem,False,5.0,Russia,188.0
4551,46.0,5.0,28.0,Masc,False,1.0,Burma,27.0
7121,37.0,7.0,42.0,Masc,True,1.0,Canada,135.0
6549,34.0,9.0,28.0,Fem,False,0.0,Poland,28.0
4037,38.0,6.0,44.0,Masc,False,6.0,United Kingdom,232.0
8270,47.0,8.0,22.0,Fem,False,1.0,Saudi Arabia,78.0
148,30.0,8.0,22.0,Fem,False,3.0,China,22.0
285,37.0,4.0,44.0,Fem,True,1.0,India,20.0
7800,47.0,5.0,22.0,Fem,True,6.0,Uzbekistan,46.0
9651,37.0,5.0,57.0,Fem,False,5.0,Australia,243.0
363,48.0,5.0,15.5,Masc,False,2.0,India,23.0
5367,38.0,3.0,10.0,Fem,True,1.0,Spain,44.0
9945,45.0,4.0,44.0,Fem,True,1.0,Taiwan,118.0
8410,38.0,5.0,42.0,Masc,False,1.0,Venezuela,29.0
9453,35.0,6.0,28.0,Fem,False,1.0,Mozambique,100.0
4725,37.0,7.0,44.0,Fem,False,2.0,South Africa,75.0
7271,50.0,8.0,44.0,Fem,True,8.0,Iraq,98.0
6770,43.0,6.0,44.0,Fem,False,3.0,Sudan,42.0
4443,49.0,6.0,44.0,Fem,False,9.0,Burma,116.0
7446,41.0,7.0,28.0,Fem,False,6.0,Morocco,228.0
236,30.0,3.0,22.0,Fem,False,0.0,India,20.0
7709,41.0,5.0,42.0,Fem,False,2.0,Peru,72.0
9585,29.0,3.0,42.0,Masc,False,7.0,Mozambique,209.0
2562,29.0,5.0,44.0,Masc,False,5.0,Vietnam,94.0
7123,26.0,4.0,15.5,Fem,False,4.0,Canada,211.0
8536,38.0,6.0,22.0,Fem,False,4.0,Venezuela,105.0
9602,50.0,6.0,15.5,Fem,False,5.0,Australia,270.0
5519,55.0,4.0,22.0,Fem,True,7.0,Ukraine,110.0
9613,26.0,3.0,42.0,Fem,True,6.0,Australia,312.0
3083,32.0,6.0,42.0,Fem,False,9.0,Germany,220.0
2959,21.0,6.0,22.0,Masc,False,3.0,Egypt,26.0
2102,45.0,6.0,44.0,Fem,False,9.0,Mexico,194.0
632,26.0,3.0,15.5,Fem,False,4.0,Indonesia,59.0
6813,30.0,6.0,44.0,Fem,False,6.0,Uganda,139.0
2493,37.0,9.0,44.0,Fem,False,3.0,Vietnam,52.0
2665,36.0,6.0,42.0,Fem,False,9.0,Ethiopia,297.0
8494,38.0,7.0,44.0,Fem,False,4.0,Venezuela,169.0
8425,29.0,6.0,28.0,Fem,False,5.0,Venezuela,119.0
9266,36.0,2.0,28.0,Fem,True,7.0,Ghana,120.0
4211,19.0,6.0,44.0,Fem,True,8.0,Italy,248.0
3874,41.0,3.0,28.0,Fem,False,4.0,France,285.0
2817,48.0,6.0,57.0,Fem,True,7.0,Egypt,128.0
8268,30.0,8.0,28.0,Masc,True,3.0,Saudi Arabia,233.0
9815,45.0,8.0,44.0,Masc,False,5.0,Taiwan,292.0
7426,25.0,4.0,42.0,Masc,False,4.0,Morocco,147.0
8602,23.0,9.0,10.0,Masc,False,6.0,Nepal,79.0
8475,37.0,4.0,10.0,Fem,True,5.0,Venezuela,95.0
1735,35.0,6.0,22.0,Fem,False,10.0,Russia,158.0
7397,39.0,5.0,10.0,Masc,False,8.0,Iraq,49.0
4255,49.0,6.0,28.0,Masc,True,3.0,Italy,37.0
8288,42.0,5.0,15.5,Masc,False,5.0,Saudi Arabia,101.0
2475,29.0,3.0,28.0,Fem,True,4.0,Vietnam,75.0
9984,31.0,8.0,22.0,Fem,True,1.0,Taiwan,80.0
3713,24.0,5.0,22.0,Fem,False,2.0,Thailand,50.0
8978,36.0,9.0,22.0,Fem,False,8.0,Afghanistan,209.0
1804,48.0,6.0,10.0,Fem,False,8.0,Japan,138.0
707,22.0,5.0,44.0,Fem,False,4.0,Indonesia,38.0
9191,46.0,7.0,28.0,Fem,False,4.0,Yemen,60.0
5189,35.0,7.0,10.0,Masc,True,4.0,Colombia,46.0
5472,35.0,7.0,44.0,Masc,False,5.0,Ukraine,78.0
72,44.0,5.0,57.0,Fem,False,6.0,China,132.0
7843,42.0,5.0,28.0,Fem,False,4.0,Uzbekistan,301.0
5101,34.0,7.0,15.5,Fem,True,6.0,Colombia,87.0
6764,46.0,9.0,57.0,Fem,False,10.0,Sudan,71.0
1125,26.0,8.0,57.0,Masc,False,1.0,Pakistan,39.0
1241,38.0,3.0,42.0,Fem,False,1.0,Nigeria,33.0
8253,38.0,7.0,15.5,Masc,False,4.0,Saudi Arabia,119.0
2349,28.0,5.0,57.0,Fem,False,3.0,Philippines,22.0
6602,29.0,6.0,28.0,Fem,False,7.0,Sudan,48.0
6780,26.0,5.0,28.0,Fem,True,0.0,Sudan,18.0
4358,27.0,6.0,44.0,Masc,False,7.0,Italy,251.0
1343,25.0,6.0,15.5,Masc,False,4.0,Nigeria,71.0
9988,34.0,6.0,42.0,Masc,True,5.0,Taiwan,97.0
8679,44.0,7.0,22.0,Masc,False,6.0,Nepal,140.0
9575,36.0,8.0,22.0,Masc,False,3.0,Mozambique,103.0
6652,41.0,8.0,15.5,Fem,False,3.0,Sudan,28.0
1100,34.0,4.0,28.0,Fem,True,10.0,Pakistan,164.0
7327,35.0,6.0,57.0,Masc,False,6.0,Iraq,189.0
7622,27.0,6.0,22.0,Masc,False,8.0,Peru,108.0
987,32.0,8.0,42.0,Fem,True,2.0,Brazil,54.0
2852,47.0,7.0,10.0,Fem,False,2.0,Egypt,37.0
630,42.0,4.0,22.0,Masc,False,4.0,Indonesia,47.0
1249,44.0,7.0,28.0,Fem,False,4.0,Nigeria,80.0
3179,26.0,3.0,57.0,Masc,False,2.0,Germany,127.0
482,46.0,6.0,28.0,Fem,False,5.0,United States,235.0
3040,38.0,6.0,44.0,Fem,True,6.0,Germany,243.0
5010,36.0,3.0,15.5,Fem,False,3.0,Colombia,42.0
8727,39.0,6.0,10.0,Fem,True,4.0,Nepal,146.0
7000,33.0,6.0,57.0,Masc,False,7.0,Canada,90.0
3273,39.0,5.0,22.0,Fem,False,5.0,Iran,84.0
7227,30.0,3.0,22.0,Fem,False,2.0,Iraq,14.0
3683,39.0,4.0,28.0,Fem,True,1.0,Thailand,105.0
6674,35.0,5.0,57.0,Fem,False,5.0,Sudan,65.0
6807,34.0,6.0,15.5,Fem,False,4.0,Uganda,139.0
9738,26.0,6.0,44.0,Fem,True,2.0,Australia,46.0
1316,34.0,8.0,15.5,Fem,False,6.0,Nigeria,36.0
3225,33.0,6.0,28.0,Fem,True,4.0,Iran,289.0
1072,38.0,5.0,15.5,Fem,False,3.0,Pakistan,13.0
4815,29.0,7.0,28.0,Fem,False,7.0,South Korea,68.0
8459,31.0,6.0,28.0,Fem,True,6.0,Venezuela,97.0
5752,44.0,6.0,15.5,Fem,False,7.0,Tanzania,40.0
9145,34.0,2.0,22.0,Fem,True,2.0,Yemen,35.0
4616,21.0,5.0,22.0,Fem,False,2.0,South Africa,50.0
3097,21.0,5.0,44.0,Fem,False,5.0,Germany,216.0
6869,29.0,8.0,57.0,Fem,False,6.0,Uganda,176.0
1300,28.0,8.0,15.5,Fem,False,8.0,Nigeria,52.0
7285,38.0,5.0,28.0,Fem,False,3.0,Iraq,81.0
6284,52.0,2.0,44.0,Fem,True,3.0,Algeria,65.0
5495,28.0,5.0,44.0,Fem,False,2.0,Ukraine,52.0
5291,33.0,5.0,15.5,Fem,False,4.0,Spain,97.0
1798,36.0,7.0,22.0,Fem,False,4.0,Russia,134.0
5203,32.0,6.0,57.0,Masc,False,6.0,Spain,297.0
8227,46.0,3.0,22.0,Fem,False,6.0,Saudi Arabia,95.0
5047,31.0,7.0,28.0,Fem,False,9.0,Colombia,140.0
6441,37.0,4.0,28.0,Fem,False,7.0,Poland,58.0
8105,34.0,7.0,28.0,Fem,False,8.0,Malaysia,140.0
2359,32.0,9.0,28.0,Fem,False,2.0,Philippines,65.0
9380,29.0,4.0,15.5,Masc,False,5.0,Ghana,39.0
3654,39.0,5.0,44.0,Fem,False,7.0,Thailand,227.0
7052,45.0,6.0,28.0,Fem,True,5.0,Canada,84.0
1286,35.0,5.0,44.0,Fem,False,5.0,Nigeria,123.0
9126,34.0,6.0,22.0,Fem,False,3.0,Yemen,34.0
4445,46.0,3.0,22.0,Masc,False,6.0,Burma,105.0
2137,45.0,8.0,44.0,Fem,False,3.0,Mexico,88.0
6787,29.0,6.0,22.0,Fem,False,10.0,Sudan,48.0
9752,34.0,5.0,28.0,Fem,False,3.0,Australia,131.0
8510,37.0,10.0,28.0,Fem,True,3.0,Venezuela,63.0
9539,37.0,6.0,10.0,Masc,False,7.0,Mozambique,185.0
6894,31.0,9.0,42.0,Fem,True,3.0,Uganda,138.0
8569,41.0,7.0,15.5,Fem,False,5.0,Venezuela,95.0
7151,38.0,6.0,42.0,Masc,False,7.0,Canada,218.0
963,40.0,7.0,28.0,Fem,True,2.0,Brazil,128.0
6012,34.0,8.0,15.5,Masc,False,3.0,Argentina,50.0
4882,35.0,3.0,57.0,Fem,True,6.0,South Korea,197.0
140,43.0,8.0,28.0,Masc,False,7.0,China,131.0
9032,28.0,4.0,44.0,Fem,True,5.0,Yemen,63.0
6936,46.0,10.0,44.0,Masc,True,9.0,Uganda,202.0
6542,46.0,4.0,10.0,Masc,False,0.0,Poland,50.0
5243,28.0,6.0,28.0,Fem,False,6.0,Spain,284.0
4431,50.0,5.0,28.0,Masc,False,1.0,Burma,39.0
406,29.0,6.0,42.0,Masc,True,7.0,United States,97.0
8212,22.0,7.0,28.0,Fem,False,4.0,Saudi Arabia,214.0
8376,31.0,7.0,44.0,Masc,True,4.0,Saudi Arabia,265.0
8627,30.0,5.0,22.0,Masc,False,2.0,Nepal,79.0
8234,35.0,5.0,42.0,Masc,False,5.0,Saudi Arabia,162.0
4399,31.0,5.0,44.0,Fem,False,1.0,Italy,79.0
5252,41.0,5.0,28.0,Fem,False,4.0,Spain,275.0
11,28.0,3.0,28.0,Masc,False,0.0,China,28.0
4760,37.0,6.0,28.0,Fem,False,0.0,South Africa,93.0
1177,51.0,5.0,22.0,Fem,True,2.0,Pakistan,20.0
2863,37.0,7.0,44.0,Fem,True,6.0,Egypt,60.0
6471,24.0,3.0,22.0,Fem,False,4.0,Poland,93.0
6228,33.0,2.0,57.0,Fem,True,4.0,Algeria,185.0
2989,20.0,7.0,44.0,Masc,False,4.0,Egypt,137.0
7117,33.0,3.0,57.0,Fem,False,7.0,Canada,232.0
7010,34.0,3.0,10.0,Masc,True,4.0,Canada,173.0
8557,27.0,6.0,57.0,Masc,True,5.0,Venezuela,276.0
1440,46.0,6.0,28.0,Fem,False,2.0,Bangladesh,74.0
9747,48.0,6.0,28.0,Fem,True,0.0,Australia,167.0
2875,42.0,8.0,22.0,Masc,True,9.0,Egypt,131.0
9098,19.0,4.0,15.5,Fem,False,3.0,Yemen,15.0
8788,56.0,3.0,10.0,Fem,False,9.0,Nepal,120.0
7232,47.0,8.0,28.0,Masc,False,2.0,Iraq,114.0
3726,30.0,7.0,57.0,Fem,True,3.0,Thailand,125.0
2772,32.0,5.0,28.0,Fem,True,7.0,Ethiopia,173.0
454,43.0,7.0,57.0,Fem,False,3.0,United States,83.0
8189,41.0,5.0,15.5,Fem,False,6.0,Malaysia,100.0
1367,18.0,7.0,28.0,Masc,False,9.0,Nigeria,57.0
3712,42.0,5.0,44.0,Fem,False,4.0,Thailand,94.0
9852,29.0,6.0,44.0,Masc,False,6.0,Taiwan,253.0
1388,39.0,6.0,57.0,Fem,True,3.0,Nigeria,20.0
1000,31.0,8.0,15.5,Masc,True,0.0,Pakistan,19.0
7761,44.0,8.0,57.0,Fem,False,2.0,Peru,82.0
3553,39.0,9.0,42.0,Fem,False,4.0,Turkey,171.0
4114,37.0,7.0,15.5,Masc,False,2.0,United Kingdom,14.0
1667,40.0,5.0,28.0,Fem,True,2.0,Russia,79.0
3173,46.0,6.0,42.0,Fem,False,6.0,Germany,267.0
9397,31.0,6.0,42.0,Masc,True,5.0,Ghana,62.0
488,27.0,7.0,44.0,Masc,True,10.0,United States,97.0
3230,41.0,4.0,15.5,Fem,False,5.0,Iran,142.0
3828,46.0,8.0,22.0,Fem,False,3.0,France,76.0
8651,47.0,6.0,44.0,Masc,False,3.0,Nepal,88.0
5208,30.0,6.0,28.0,Fem,False,4.0,Spain,85.0
7848,37.0,10.0,28.0,Fem,True,3.0,Uzbekistan,23.0
5704,39.0,5.0,44.0,Masc,True,6.0,Tanzania,108.0
9639,35.0,7.0,15.5,Masc,False,1.0,Australia,70.0
8133,31.0,6.0,57.0,Masc,False,10.0,Malaysia,204.0
703,35.0,5.0,57.0,Fem,False,1.0,Indonesia,64.0
5105,46.0,6.0,44.0,Masc,False,3.0,Colombia,45.0
8893,34.0,5.0,10.0,Masc,False,1.0,Afghanistan,66.0
3291,26.0,7.0,28.0,Fem,False,2.0,Iran,86.0
8125,39.0,5.0,44.0,Fem,False,10.0,Malaysia,139.0
9631,34.0,5.0,15.5,Fem,False,4.0,Australia,170.0
9021,30.0,6.0,10.0,Masc,True,3.0,Yemen,16.0
4909,33.0,7.0,15.5,Fem,False,5.0,South Korea,221.0
4440,39.0,5.0,10.0,Fem,False,3.0,Burma,23.0
986,18.0,6.0,15.5,Fem,False,6.0,Brazil,121.0
9236,34.0,7.0,22.0,Fem,True,2.0,Ghana,31.0
9883,52.0,10.0,28.0,Masc,True,2.0,Taiwan,131.0
7705,40.0,5.0,28.0,Fem,True,0.0,Peru,140.0
6257,27.0,4.0,28.0,Fem,False,2.0,Algeria,32.0
6089,38.0,5.0,10.0,Fem,False,7.0,Argentina,132.0
5238,37.0,6.0,22.0,Fem,False,2.0,Spain,101.0
1198,29.0,5.0,28.0,Fem,False,4.0,Pakistan,101.0
9070,37.0,7.0,10.0,Fem,False,5.0,Yemen,46.0
7519,25.0,3.0,28.0,Fem,False,7.0,Morocco,63.0
6812,38.0,7.0,22.0,Fem,False,4.0,Uganda,151.0
8320,48.0,7.0,57.0,Fem,False,1.0,Saudi Arabia,96.0
7175,49.0,7.0,42.0,Fem,False,4.0,Canada,221.0
4470,29.0,2.0,28.0,Fem,False,4.0,Burma,103.0
891,40.0,6.0,44.0,Fem,False,6.0,Brazil,78.0
1969,51.0,6.0,57.0,Fem,True,3.0,Japan,64.0
5757,25.0,7.0,42.0,Fem,False,8.0,Tanzania,211.0
6527,37.0,6.0,28.0,Masc,False,8.0,Poland,156.0
6294,25.0,5.0,57.0,Fem,False,4.0,Algeria,166.0
7595,35.0,5.0,22.0,Fem,False,0.0,Morocco,38.0
3249,50.0,6.0,15.5,Fem,False,8.0,Iran,122.0
6570,45.0,6.0,57.0,Fem,False,2.0,Poland,76.0
6638,36.0,6.0,42.0,Fem,False,2.0,Sudan,37.0
7351,49.0,8.0,44.0,Masc,True,8.0,Iraq,95.0
9172,45.0,8.0,42.0,Fem,False,7.0,Yemen,109.0
7473,39.0,5.0,44.0,Fem,False,4.0,Morocco,107.0
9601,37.0,5.0,28.0,Fem,True,3.0,Australia,83.0
8673,29.0,4.0,28.0,Fem,True,9.0,Nepal,169.0
1239,34.0,5.0,44.0,Masc,True,3.0,Nigeria,34.0
2289,20.0,6.0,57.0,Fem,False,2.0,Philippines,39.0
2740,53.0,8.0,22.0,Fem,False,1.0,Ethiopia,85.0
4585,31.0,6.0,44.0,Fem,True,10.0,Burma,166.0
1229,32.0,4.0,22.0,Fem,True,5.0,Nigeria,57.0
6980,37.0,9.0,15.5,Fem,False,9.0,Uganda,92.0
5178,27.0,5.0,44.0,Masc,False,7.0,Colombia,116.0
4293,37.0,3.0,44.0,Masc,True,4.0,Italy,307.0
1058,48.0,6.0,22.0,Fem,True,4.0,Pakistan,60.0
6262,27.0,8.0,15.5,Fem,False,5.0,Algeria,79.0
281,34.0,6.0,28.0,Masc,False,0.0,India,117.0
968,50.0,3.0,22.0,Fem,False,0.0,Brazil,52.0
3953,32.0,5.0,15.5,Masc,False,1.0,France,77.0
1939,26.0,5.0,42.0,Fem,True,0.0,Japan,174.0
8464,37.0,6.0,28.0,Fem,False,2.0,Venezuela,50.0
1274,35.0,3.0,28.0,Fem,False,3.0,Nigeria,25.0
619,35.0,6.0,44.0,Fem,False,4.0,Indonesia,107.0
8505,34.0,6.0,22.0,Fem,False,5.0,Venezuela,162.0
1742,36.0,7.0,15.5,Fem,False,7.0,Russia,82.0
1390,29.0,6.0,44.0,Fem,True,2.0,Nigeria,38.0
2203,46.0,5.0,28.0,Masc,True,6.0,Philippines,63.0
3568,40.0,4.0,28.0,Fem,True,4.0,Turkey,112.0
6116,32.0,4.0,57.0,Fem,True,10.0,Argentina,125.0
9970,44.0,8.0,15.5,Fem,True,3.0,Taiwan,51.0
6052,54.0,8.0,44.0,Fem,False,3.0,Argentina,82.0
3178,25.0,5.0,28.0,Fem,False,6.0,Germany,192.0
3192,26.0,8.0,22.0,Fem,False,3.0,Germany,94.0
6099,42.0,6.0,42.0,Fem,False,9.0,Argentina,155.0
7029,36.0,8.0,44.0,Masc,True,4.0,Canada,251.0
575,45.0,9.0,22.0,Masc,False,4.0,United States,255.0
6656,36.0,7.0,15.5,Fem,False,5.0,Sudan,52.0
7115,38.0,5.0,42.0,Fem,False,4.0,Canada,140.0
8802,41.0,7.0,57.0,Fem,True,5.0,Afghanistan,263.0
6276,49.0,7.0,42.0,Fem,False,4.0,Algeria,102.0
8984,42.0,8.0,22.0,Masc,False,6.0,Afghanistan,272.0
5897,23.0,4.0,42.0,Fem,False,1.0,Kenya,45.0
5724,28.0,6.0,42.0,Fem,False,6.0,Tanzania,101.0
269,29.0,3.0,44.0,Masc,False,10.0,India,78.0
629,24.0,4.0,15.5,Fem,False,6.0,Indonesia,56.0
3081,39.0,9.0,44.0,Fem,False,0.0,Germany,61.0
3466,40.0,7.0,15.5,Fem,False,7.0,Turkey,109.0
6430,54.0,4.0,15.5,Fem,True,3.0,Poland,87.0
9311,30.0,9.0,22.0,Masc,False,9.0,Ghana,78.0
7062,28.0,10.0,28.0,Fem,True,3.0,Canada,110.0
9727,34.0,6.0,10.0,Fem,True,5.0,Australia,168.0
5543,22.0,5.0,57.0,Masc,False,2.0,Ukraine,37.0
4356,37.0,6.0,22.0,Fem,False,1.0,Italy,55.0
2113,51.0,6.0,22.0,Fem,True,4.0,Mexico,197.0
8219,43.0,4.0,44.0,Fem,False,5.0,Saudi Arabia,115.0
3216,33.0,6.0,22.0,Fem,False,5.0,Iran,108.0
3814,40.0,5.0,28.0,Fem,True,4.0,France,97.0
8321,42.0,4.0,22.0,Masc,True,4.0,Saudi Arabia,141.0
8589,28.0,8.0,10.0,Fem,False,2.0,Venezuela,51.0
2278,48.0,6.0,28.0,Fem,True,7.0,Philippines,100.0
4599,31.0,7.0,28.0,Fem,False,7.0,Burma,243.0
13,25.0,7.0,28.0,Masc,False,1.0,China,93.0
9225,50.0,9.0,28.0,Masc,True,3.0,Ghana,35.0
1525,37.0,6.0,22.0,Masc,True,4.0,Bangladesh,50.0
2365,38.0,5.0,22.0,Fem,False,6.0,Philippines,78.0
4648,31.0,7.0,28.0,Fem,True,5.0,South Africa,150.0
374,45.0,4.0,22.0,Fem,True,5.0,India,35.0
8521,28.0,6.0,10.0,Fem,False,6.0,Venezuela,115.0
6477,30.0,4.0,28.0,Fem,True,4.0,Poland,207.0
525,41.0,9.0,15.5,Fem,False,5.0,United States,214.0
6895,25.0,6.0,15.5,Fem,False,5.0,Uganda,131.0
3591,35.0,6.0,44.0,Masc,False,5.0,Turkey,197.0
7904,36.0,6.0,44.0,Fem,False,4.0,Uzbekistan,89.0
2958,22.0,2.0,22.0,Masc,False,1.0,Egypt,34.0
529,38.0,4.0,57.0,Fem,False,3.0,United States,76.0
3714,34.0,6.0,44.0,Fem,False,3.0,Thailand,56.0
4732,21.0,6.0,57.0,Fem,True,5.0,South Africa,145.0
1394,46.0,3.0,28.0,Fem,False,3.0,Nigeria,32.0
5631,35.0,2.0,28.0,Masc,True,4.0,Tanzania,169.0
6563,38.0,8.0,22.0,Fem,True,6.0,Poland,166.0
4703,38.0,7.0,28.0,Fem,False,1.0,South Africa,104.0
1712,54.0,2.0,28.0,Fem,False,6.0,Russia,117.0
9755,46.0,7.0,44.0,Fem,False,5.0,Australia,268.0
955,20.0,9.0,28.0,Fem,False,4.0,Brazil,289.0
6675,35.0,5.0,15.5,Fem,False,4.0,Sudan,57.0
3453,37.0,5.0,44.0,Masc,True,4.0,Turkey,153.0
2071,34.0,6.0,15.5,Fem,False,4.0,Mexico,82.0
9740,29.0,6.0,28.0,Fem,False,10.0,Australia,129.0
158,41.0,5.0,44.0,Masc,False,0.0,China,54.0
7005,31.0,2.0,42.0,Masc,False,1.0,Canada,117.0
352,37.0,6.0,28.0,Fem,False,4.0,India,85.0
6078,39.0,7.0,28.0,Fem,False,3.0,Argentina,77.0
6236,40.0,7.0,15.5,Fem,False,4.0,Algeria,70.0
2920,44.0,5.0,44.0,Fem,True,1.0,Egypt,37.0
4644,29.0,5.0,28.0,Fem,True,5.0,South Africa,113.0
661,35.0,5.0,15.5,Fem,False,8.0,Indonesia,50.0
7057,39.0,5.0,57.0,Fem,False,6.0,Canada,144.0
3665,24.0,7.0,22.0,Fem,False,6.0,Thailand,46.0
7979,39.0,6.0,22.0,Fem,False,3.0,Uzbekistan,26.0
306,36.0,3.0,28.0,Fem,False,7.0,India,63.0
4790,27.0,4.0,42.0,Fem,False,6.0,South Africa,142.0
2356,36.0,5.0,44.0,Masc,True,7.0,Philippines,90.0
1927,43.0,6.0,44.0,Fem,False,9.0,Japan,254.0
9939,47.0,5.0,42.0,Fem,False,4.0,Taiwan,266.0
3427,43.0,5.0,15.5,Fem,False,2.0,Turkey,23.0
3638,24.0,6.0,15.5,Fem,True,9.0,Thailand,85.0
1266,29.0,6.0,57.0,Fem,False,7.0,Nigeria,104.0
1560,34.0,6.0,28.0,Fem,False,2.0,Bangladesh,70.0
7179,28.0,3.0,57.0,Masc,True,4.0,Canada,97.0
4109,55.0,4.0,44.0,Fem,False,7.0,United Kingdom,233.0
7867,49.0,4.0,44.0,Masc,True,6.0,Uzbekistan,102.0
4904,39.0,5.0,28.0,Fem,True,2.0,South Korea,102.0
7294,33.0,4.0,15.5,Fem,False,4.0,Iraq,90.0
514,44.0,5.0,57.0,Fem,False,6.0,United States,294.0
894,41.0,6.0,10.0,Masc,False,3.0,Brazil,41.0
21,35.0,8.0,15.5,Masc,True,4.0,China,106.0
899,35.0,7.0,15.5,Masc,False,3.0,Brazil,64.0
207,34.0,5.0,42.0,Masc,False,4.0,India,121.0
458,37.0,4.0,15.5,Masc,False,10.0,United States,270.0
2430,45.0,9.0,22.0,Fem,False,5.0,Vietnam,69.0
8442,42.0,9.0,22.0,Masc,False,1.0,Venezuela,62.0
3389,36.0,7.0,42.0,Masc,False,6.0,Iran,133.0
3911,37.0,5.0,28.0,Masc,True,5.0,France,187.0
5383,27.0,3.0,57.0,Masc,True,5.0,Spain,301.0
552,44.0,7.0,44.0,Fem,False,2.0,United States,134.0
3144,49.0,10.0,44.0,Masc,False,5.0,Germany,205.0
6917,36.0,3.0,10.0,Fem,False,3.0,Uganda,44.0
2056,24.0,6.0,15.5,Fem,False,4.0,Mexico,90.0
1925,37.0,7.0,15.5,Fem,False,3.0,Japan,74.0
634,22.0,5.0,42.0,Fem,True,7.0,Indonesia,116.0
6082,37.0,6.0,28.0,Fem,False,4.0,Argentina,187.0
9270,29.0,10.0,15.5,Fem,True,2.0,Ghana,20.0
9678,35.0,7.0,44.0,Fem,True,0.0,Australia,160.0
105,32.0,5.0,28.0,Fem,False,5.0,China,85.0
3041,44.0,9.0,15.5,Masc,False,0.0,Germany,117.0
1709,41.0,5.0,15.5,Fem,True,4.0,Russia,146.0
89,31.0,6.0,44.0,Fem,False,5.0,China,124.0
7014,32.0,5.0,57.0,Fem,False,5.0,Canada,241.0
3174,40.0,5.0,22.0,Masc,False,4.0,Germany,186.0
917,22.0,3.0,22.0,Fem,True,3.0,Brazil,53.0
7833,34.0,8.0,44.0,Fem,False,0.0,Uzbekistan,19.0
6732,37.0,8.0,10.0,Fem,False,3.0,Sudan,13.0
1949,36.0,8.0,28.0,Masc,False,5.0,Japan,97.0
6368,38.0,4.0,15.5,Fem,False,5.0,Algeria,81.0
1,34.0,4.0,15.5,Fem,True,2.0,China,36.0
8032,41.0,10.0,28.0,Fem,False,7.0,Malaysia,97.0
6047,35.0,4.0,22.0,Masc,False,10.0,Argentina,192.0
2720,35.0,6.0,15.5,Masc,True,2.0,Ethiopia,116.0
9812,47.0,6.0,44.0,Fem,False,6.0,Taiwan,227.0
3117,42.0,5.0,28.0,Fem,True,10.0,Germany,97.0
9465,44.0,3.0,42.0,Masc,False,7.0,Mozambique,318.0
3762,35.0,9.0,44.0,Masc,False,4.0,Thailand,164.0
